datetime_beginning_utc,datetime_beginning_ept,nerc_region,mkt_region,zone,load_area,mw,is_verified
12/1/2025 14:00,12/1/2025 9:00,RFC,MIDATL,DPL,DPLCO,2201.944,FALSE
12/1/2025 14:00,12/1/2025 9:00,RFC,WEST,DUQ,DUQ,1513.879,FALSE
12/1/2025 14:00,12/1/2025 9:00,RFC,MIDATL,DPL,EASTON,34.574,TRUE
12/1/2025 14:00,12/1/2025 9:00,SERC,WEST,EKPC,EKPC,2411.228,TRUE
12/1/2025 14:00,12/1/2025 9:00,RFC,MIDATL,JC,JC,2283.137,TRUE
12/1/2025 14:00,12/1/2025 9:00,RFC,MIDATL,ME,ME,1987.634,TRUE
12/1/2025 14:00,12/1/2025 9:00,RFC,WEST,ATSI,OE,8044.853,TRUE
12/1/2025 14:00,12/1/2025 9:00,RFC,WEST,OVEC,OVEC,40,TRUE
12/1/2025 14:00,12/1/2025 9:00,RFC,WEST,ATSI,PAPWR,638.689,TRUE
12/1/2025 14:00,12/1/2025 9:00,RFC,MIDATL,PE,PE,4643.282,TRUE
12/1/2025 14:00,12/1/2025 9:00,RFC,MIDATL,PEP,PEPCO,3062.189,FALSE
12/1/2025 14:00,12/1/2025 9:00,RFC,MIDATL,PL,PLCO,5186.07,FALSE
12/1/2025 14:00,12/1/2025 9:00,RFC,MIDATL,PN,PN,2098.522,TRUE
12/1/2025 14:00,12/1/2025 9:00,RFC,MIDATL,PS,PS,4761.125,TRUE
12/1/2025 14:00,12/1/2025 9:00,RFC,MIDATL,RECO,RECO,155.434,FALSE
12/1/2025 14:00,12/1/2025 9:00,RFC,MIDATL,PEP,SMECO,472.253,TRUE
12/1/2025 14:00,12/1/2025 9:00,RFC,MIDATL,PL,UGI,138.185,TRUE
12/1/2025 14:00,12/1/2025 9:00,RFC,MIDATL,AE,VMEU,73.552,TRUE
12/1/2025 14:00,12/1/2025 9:00,RTO,RTO,RTO,RTO,104816.927,FALSE
12/1/2025 15:00,12/1/2025 10:00,RFC,MIDATL,AE,AECO,757.371,FALSE
12/1/2025 15:00,12/1/2025 10:00,RFC,WEST,AEP,AEPAPT,5201.031,TRUE
12/1/2025 15:00,12/1/2025 10:00,RFC,WEST,AEP,AEPIMP,4030.4,TRUE
12/1/2025 15:00,12/1/2025 10:00,RFC,WEST,AEP,AEPKPT,842.173,TRUE
12/1/2025 15:00,12/1/2025 10:00,RFC,WEST,AEP,AEPOPT,9111.808,TRUE
12/1/2025 15:00,12/1/2025 10:00,RFC,WEST,AP,AP,6442.975,TRUE
12/1/2025 15:00,12/1/2025 10:00,RFC,MIDATL,BC,BC,3400.045,TRUE
12/1/2025 15:00,12/1/2025 10:00,RFC,WEST,CE,CE,11976.642,TRUE
12/1/2025 15:00,12/1/2025 10:00,RFC,WEST,DAY,DAY,2411.752,FALSE
12/1/2025 15:00,12/1/2025 10:00,RFC,WEST,DEOK,DEOK,3445.647,FALSE
12/1/2025 15:00,12/1/2025 10:00,SERC,SOUTH,DOM,DOM,16083.539,TRUE
12/1/2025 15:00,12/1/2025 10:00,RFC,MIDATL,DPL,DPLCO,2098.153,FALSE
12/1/2025 15:00,12/1/2025 10:00,RFC,WEST,DUQ,DUQ,1518.563,FALSE
12/1/2025 15:00,12/1/2025 10:00,RFC,MIDATL,DPL,EASTON,32.346,TRUE
12/1/2025 15:00,12/1/2025 10:00,SERC,WEST,EKPC,EKPC,2277.277,TRUE
12/1/2025 15:00,12/1/2025 10:00,RFC,MIDATL,JC,JC,2144.341,TRUE
12/1/2025 15:00,12/1/2025 10:00,RFC,MIDATL,ME,ME,1928.55,TRUE
12/1/2025 15:00,12/1/2025 10:00,RFC,WEST,ATSI,OE,8030.293,TRUE
12/1/2025 15:00,12/1/2025 10:00,RFC,WEST,OVEC,OVEC,45,TRUE
12/1/2025 15:00,12/1/2025 10:00,RFC,WEST,ATSI,PAPWR,647.332,TRUE
12/1/2025 15:00,12/1/2025 10:00,RFC,MIDATL,PE,PE,4628.437,TRUE
12/1/2025 15:00,12/1/2025 10:00,RFC,MIDATL,PEP,PEPCO,2899.197,FALSE
12/1/2025 15:00,12/1/2025 10:00,RFC,MIDATL,PL,PLCO,5035.28,FALSE
12/1/2025 15:00,12/1/2025 10:00,RFC,MIDATL,PN,PN,2115.359,TRUE
12/1/2025 15:00,12/1/2025 10:00,RFC,MIDATL,PS,PS,4578.62,TRUE
12/1/2025 15:00,12/1/2025 10:00,RFC,MIDATL,RECO,RECO,151.11,FALSE
12/1/2025 15:00,12/1/2025 10:00,RFC,MIDATL,PEP,SMECO,431.209,TRUE
12/1/2025 15:00,12/1/2025 10:00,RFC,MIDATL,PL,UGI,137.555,TRUE
12/1/2025 15:00,12/1/2025 10:00,RFC,MIDATL,AE,VMEU,68.95,TRUE
12/1/2025 15:00,12/1/2025 10:00,RTO,RTO,RTO,RTO,102470.955,FALSE
12/1/2025 16:00,12/1/2025 11:00,RFC,MIDATL,AE,AECO,698.874,FALSE
12/1/2025 16:00,12/1/2025 11:00,RFC,WEST,AEP,AEPAPT,4951.417,TRUE
12/1/2025 16:00,12/1/2025 11:00,RFC,WEST,AEP,AEPIMP,3965.258,TRUE
12/1/2025 16:00,12/1/2025 11:00,RFC,WEST,AEP,AEPKPT,798.93,TRUE
12/1/2025 16:00,12/1/2025 11:00,RFC,WEST,AEP,AEPOPT,8975.86,TRUE
12/1/2025 16:00,12/1/2025 11:00,RFC,WEST,AP,AP,6314.145,TRUE
12/1/2025 16:00,12/1/2025 11:00,RFC,MIDATL,BC,BC,3280.652,TRUE
12/1/2025 16:00,12/1/2025 11:00,RFC,WEST,CE,CE,11896.714,TRUE
12/1/2025 16:00,12/1/2025 11:00,RFC,WEST,DAY,DAY,2365.894,FALSE
12/1/2025 16:00,12/1/2025 11:00,RFC,WEST,DEOK,DEOK,3378.432,FALSE
12/1/2025 16:00,12/1/2025 11:00,SERC,SOUTH,DOM,DOM,15631.82,TRUE
12/1/2025 16:00,12/1/2025 11:00,RFC,MIDATL,DPL,DPLCO,2010.852,FALSE
12/1/2025 16:00,12/1/2025 11:00,RFC,WEST,DUQ,DUQ,1539.973,FALSE
12/1/2025 16:00,12/1/2025 11:00,RFC,MIDATL,DPL,EASTON,30.98,TRUE
12/1/2025 16:00,12/1/2025 11:00,SERC,WEST,EKPC,EKPC,2162.951,TRUE
12/1/2025 16:00,12/1/2025 11:00,RFC,MIDATL,JC,JC,2023.041,TRUE
12/1/2025 16:00,12/1/2025 11:00,RFC,MIDATL,ME,ME,1889.286,TRUE
12/1/2025 16:00,12/1/2025 11:00,RFC,WEST,ATSI,OE,7937.818,TRUE
12/1/2025 16:00,12/1/2025 11:00,RFC,WEST,OVEC,OVEC,42,TRUE
12/1/2025 16:00,12/1/2025 11:00,RFC,WEST,ATSI,PAPWR,617.967,TRUE
12/1/2025 16:00,12/1/2025 11:00,RFC,MIDATL,PE,PE,4569.499,TRUE
12/1/2025 16:00,12/1/2025 11:00,RFC,MIDATL,PEP,PEPCO,2819.719,FALSE
12/1/2025 16:00,12/1/2025 11:00,RFC,MIDATL,PL,PLCO,4938.084,FALSE
12/1/2025 16:00,12/1/2025 11:00,RFC,MIDATL,PN,PN,2097.23,TRUE
12/1/2025 16:00,12/1/2025 11:00,RFC,MIDATL,PS,PS,4417.499,TRUE
12/1/2025 16:00,12/1/2025 11:00,RFC,MIDATL,RECO,RECO,147.867,FALSE
12/1/2025 16:00,12/1/2025 11:00,RFC,MIDATL,PEP,SMECO,400.471,TRUE
12/1/2025 16:00,12/1/2025 11:00,RFC,MIDATL,PL,UGI,136.724,TRUE
12/1/2025 16:00,12/1/2025 11:00,RFC,MIDATL,AE,VMEU,67.287,TRUE
12/1/2025 16:00,12/1/2025 11:00,RTO,RTO,RTO,RTO,100107.244,FALSE
12/1/2025 17:00,12/1/2025 12:00,RFC,MIDATL,AE,AECO,692.573,FALSE
12/1/2025 17:00,12/1/2025 12:00,RFC,WEST,AEP,AEPAPT,4762.362,TRUE
12/1/2025 17:00,12/1/2025 12:00,RFC,WEST,AEP,AEPIMP,3907.344,TRUE
12/1/2025 17:00,12/1/2025 12:00,RFC,WEST,AEP,AEPKPT,765.357,TRUE
12/1/2025 17:00,12/1/2025 12:00,RFC,WEST,AEP,AEPOPT,8898.773,TRUE
12/1/2025 17:00,12/1/2025 12:00,RFC,WEST,AP,AP,6246.21,TRUE
12/1/2025 17:00,12/1/2025 12:00,RFC,MIDATL,BC,BC,3213.316,TRUE
12/1/2025 17:00,12/1/2025 12:00,RFC,WEST,CE,CE,11833.355,TRUE
12/1/2025 17:00,12/1/2025 12:00,RFC,WEST,DAY,DAY,2348.347,FALSE
12/1/2025 17:00,12/1/2025 12:00,RFC,WEST,DEOK,DEOK,3318.078,FALSE
12/1/2025 17:00,12/1/2025 12:00,SERC,SOUTH,DOM,DOM,15253.826,TRUE
12/1/2025 17:00,12/1/2025 12:00,RFC,MIDATL,DPL,DPLCO,1950.361,FALSE
12/1/2025 17:00,12/1/2025 12:00,RFC,WEST,DUQ,DUQ,1544.626,FALSE
12/1/2025 17:00,12/1/2025 12:00,RFC,MIDATL,DPL,EASTON,29.464,TRUE
12/1/2025 17:00,12/1/2025 12:00,SERC,WEST,EKPC,EKPC,2031.155,TRUE
12/1/2025 17:00,12/1/2025 12:00,RFC,MIDATL,JC,JC,1998.846,TRUE
12/1/2025 17:00,12/1/2025 12:00,RFC,MIDATL,ME,ME,1878.388,TRUE
12/1/2025 17:00,12/1/2025 12:00,RFC,WEST,ATSI,OE,7909.605,TRUE
12/1/2025 17:00,12/1/2025 12:00,RFC,WEST,OVEC,OVEC,40,TRUE
12/1/2025 17:00,12/1/2025 12:00,RFC,WEST,ATSI,PAPWR,658.374,TRUE
12/1/2025 17:00,12/1/2025 12:00,RFC,MIDATL,PE,PE,4519.618,TRUE
12/1/2025 17:00,12/1/2025 12:00,RFC,MIDATL,PEP,PEPCO,2758.549,FALSE
12/1/2025 17:00,12/1/2025 12:00,RFC,MIDATL,PL,PLCO,4865.812,FALSE
12/1/2025 17:00,12/1/2025 12:00,RFC,MIDATL,PN,PN,2075.843,TRUE
12/1/2025 17:00,12/1/2025 12:00,RFC,MIDATL,PS,PS,4393.964,TRUE
12/1/2025 17:00,12/1/2025 12:00,RFC,MIDATL,RECO,RECO,145.971,FALSE
12/1/2025 17:00,12/1/2025 12:00,RFC,MIDATL,PEP,SMECO,381.851,TRUE
12/1/2025 17:00,12/1/2025 12:00,RFC,MIDATL,PL,UGI,135.194,TRUE
12/1/2025 17:00,12/1/2025 12:00,RFC,MIDATL,AE,VMEU,67.419,TRUE
12/1/2025 17:00,12/1/2025 12:00,RTO,RTO,RTO,RTO,98624.581,FALSE
12/1/2025 18:00,12/1/2025 13:00,RFC,MIDATL,AE,AECO,721.804,FALSE
12/1/2025 18:00,12/1/2025 13:00,RFC,WEST,AEP,AEPAPT,4599.444,TRUE
12/1/2025 18:00,12/1/2025 13:00,RFC,WEST,AEP,AEPIMP,3821.558,TRUE
12/1/2025 18:00,12/1/2025 13:00,RFC,WEST,AEP,AEPKPT,728.41,TRUE
12/1/2025 18:00,12/1/2025 13:00,RFC,WEST,AEP,AEPOPT,8889.709,TRUE
12/1/2025 18:00,12/1/2025 13:00,RFC,WEST,AP,AP,6091.721,TRUE
12/1/2025 18:00,12/1/2025 13:00,RFC,MIDATL,BC,BC,3203.404,TRUE
12/1/2025 18:00,12/1/2025 13:00,RFC,WEST,CE,CE,11923.684,TRUE
12/1/2025 18:00,12/1/2025 13:00,RFC,WEST,DAY,DAY,2339.514,FALSE
12/1/2025 18:00,12/1/2025 13:00,RFC,WEST,DEOK,DEOK,3290.374,FALSE
12/1/2025 18:00,12/1/2025 13:00,SERC,SOUTH,DOM,DOM,14935.212,TRUE
12/1/2025 18:00,12/1/2025 13:00,RFC,MIDATL,DPL,DPLCO,1928.59,FALSE
12/1/2025 18:00,12/1/2025 13:00,RFC,WEST,DUQ,DUQ,1546.286,FALSE
12/1/2025 18:00,12/1/2025 13:00,RFC,MIDATL,DPL,EASTON,29.013,TRUE
12/1/2025 18:00,12/1/2025 13:00,SERC,WEST,EKPC,EKPC,1910.822,TRUE
12/1/2025 18:00,12/1/2025 13:00,RFC,MIDATL,JC,JC,2055.779,TRUE
12/1/2025 18:00,12/1/2025 13:00,RFC,MIDATL,ME,ME,1873.234,TRUE
12/1/2025 18:00,12/1/2025 13:00,RFC,WEST,ATSI,OE,7973.339,TRUE
12/1/2025 18:00,12/1/2025 13:00,RFC,WEST,OVEC,OVEC,40,TRUE
12/1/2025 18:00,12/1/2025 13:00,RFC,WEST,ATSI,PAPWR,618.993,TRUE
12/1/2025 18:00,12/1/2025 13:00,RFC,MIDATL,PE,PE,4480.158,TRUE
12/1/2025 18:00,12/1/2025 13:00,RFC,MIDATL,PEP,PEPCO,2780.439,FALSE
12/1/2025 18:00,12/1/2025 13:00,RFC,MIDATL,PL,PLCO,4882.463,FALSE
12/1/2025 18:00,12/1/2025 13:00,RFC,MIDATL,PN,PN,2059.671,TRUE
12/1/2025 18:00,12/1/2025 13:00,RFC,MIDATL,PS,PS,4509.575,TRUE
12/1/2025 18:00,12/1/2025 13:00,RFC,MIDATL,RECO,RECO,147.264,FALSE
12/1/2025 18:00,12/1/2025 13:00,RFC,MIDATL,PEP,SMECO,371.529,TRUE
12/1/2025 18:00,12/1/2025 13:00,RFC,MIDATL,PL,UGI,135.679,TRUE
12/1/2025 18:00,12/1/2025 13:00,RFC,MIDATL,AE,VMEU,69.034,TRUE
12/1/2025 18:00,12/1/2025 13:00,RTO,RTO,RTO,RTO,97956.702,FALSE
12/1/2025 19:00,12/1/2025 14:00,RFC,MIDATL,AE,AECO,809.618,FALSE
12/1/2025 19:00,12/1/2025 14:00,RFC,WEST,AEP,AEPAPT,4514.997,TRUE
12/1/2025 19:00,12/1/2025 14:00,RFC,WEST,AEP,AEPIMP,3850.644,TRUE
12/1/2025 19:00,12/1/2025 14:00,RFC,WEST,AEP,AEPKPT,706.151,TRUE
12/1/2025 19:00,12/1/2025 14:00,RFC,WEST,AEP,AEPOPT,8842.17,TRUE
12/1/2025 19:00,12/1/2025 14:00,RFC,WEST,AP,AP,6003.14,TRUE
12/1/2025 19:00,12/1/2025 14:00,RFC,MIDATL,BC,BC,3252.348,TRUE
12/1/2025 19:00,12/1/2025 14:00,RFC,WEST,CE,CE,12086.841,TRUE
12/1/2025 19:00,12/1/2025 14:00,RFC,WEST,DAY,DAY,2313.724,FALSE
12/1/2025 19:00,12/1/2025 14:00,RFC,WEST,DEOK,DEOK,3224.715,FALSE
12/1/2025 19:00,12/1/2025 14:00,SERC,SOUTH,DOM,DOM,14890.588,TRUE
12/1/2025 19:00,12/1/2025 14:00,RFC,MIDATL,DPL,DPLCO,1958.202,FALSE
12/1/2025 19:00,12/1/2025 14:00,RFC,WEST,DUQ,DUQ,1527.2,FALSE
12/1/2025 19:00,12/1/2025 14:00,RFC,MIDATL,DPL,EASTON,28.753,TRUE
12/1/2025 19:00,12/1/2025 14:00,SERC,WEST,EKPC,EKPC,1777.653,TRUE
12/1/2025 19:00,12/1/2025 14:00,RFC,MIDATL,JC,JC,2228.557,TRUE
12/1/2025 19:00,12/1/2025 14:00,RFC,MIDATL,ME,ME,1867.475,TRUE
12/1/2025 19:00,12/1/2025 14:00,RFC,WEST,ATSI,OE,7868.629,TRUE
12/1/2025 19:00,12/1/2025 14:00,RFC,WEST,OVEC,OVEC,36,TRUE
12/1/2025 19:00,12/1/2025 14:00,RFC,WEST,ATSI,PAPWR,642.949,TRUE
12/1/2025 19:00,12/1/2025 14:00,RFC,MIDATL,PE,PE,4571.395,TRUE
12/1/2025 19:00,12/1/2025 14:00,RFC,MIDATL,PEP,PEPCO,2784.97,FALSE
12/1/2025 19:00,12/1/2025 14:00,RFC,MIDATL,PL,PLCO,4910.364,FALSE
12/1/2025 19:00,12/1/2025 14:00,RFC,MIDATL,PN,PN,2037.256,TRUE
12/1/2025 19:00,12/1/2025 14:00,RFC,MIDATL,PS,PS,4785.514,TRUE
12/1/2025 19:00,12/1/2025 14:00,RFC,MIDATL,RECO,RECO,152.495,FALSE
12/1/2025 19:00,12/1/2025 14:00,RFC,MIDATL,PEP,SMECO,376.024,TRUE
12/1/2025 19:00,12/1/2025 14:00,RFC,MIDATL,PL,UGI,134.976,TRUE
12/1/2025 19:00,12/1/2025 14:00,RFC,MIDATL,AE,VMEU,75.182,TRUE
12/1/2025 19:00,12/1/2025 14:00,RTO,RTO,RTO,RTO,98258.53,FALSE
12/1/2025 20:00,12/1/2025 15:00,RFC,MIDATL,AE,AECO,934.67,FALSE
12/1/2025 20:00,12/1/2025 15:00,RFC,WEST,AEP,AEPAPT,4559.13,TRUE
12/1/2025 20:00,12/1/2025 15:00,RFC,WEST,AEP,AEPIMP,3764.581,TRUE
12/1/2025 20:00,12/1/2025 15:00,RFC,WEST,AEP,AEPKPT,708.302,TRUE
12/1/2025 20:00,12/1/2025 15:00,RFC,WEST,AEP,AEPOPT,8778.223,TRUE
12/1/2025 20:00,12/1/2025 15:00,RFC,WEST,AP,AP,6062.903,TRUE
12/1/2025 20:00,12/1/2025 15:00,RFC,MIDATL,BC,BC,3423.071,TRUE
12/1/2025 20:00,12/1/2025 15:00,RFC,WEST,CE,CE,12120.329,TRUE
12/1/2025 20:00,12/1/2025 15:00,RFC,WEST,DAY,DAY,2327.939,FALSE
12/1/2025 20:00,12/1/2025 15:00,RFC,WEST,DEOK,DEOK,3223.394,FALSE
12/1/2025 20:00,12/1/2025 15:00,SERC,SOUTH,DOM,DOM,15508.669,TRUE
12/1/2025 20:00,12/1/2025 15:00,RFC,MIDATL,DPL,DPLCO,2070.185,FALSE
12/1/2025 20:00,12/1/2025 15:00,RFC,WEST,DUQ,DUQ,1518.859,FALSE
12/1/2025 20:00,12/1/2025 15:00,RFC,MIDATL,DPL,EASTON,29.862,TRUE
12/1/2025 20:00,12/1/2025 15:00,SERC,WEST,EKPC,EKPC,1776.038,TRUE
12/1/2025 20:00,12/1/2025 15:00,RFC,MIDATL,JC,JC,2429.463,TRUE
12/1/2025 20:00,12/1/2025 15:00,RFC,MIDATL,ME,ME,1904.263,TRUE
12/1/2025 20:00,12/1/2025 15:00,RFC,WEST,ATSI,OE,7814.847,TRUE
12/1/2025 20:00,12/1/2025 15:00,RFC,WEST,OVEC,OVEC,40,TRUE
12/1/2025 20:00,12/1/2025 15:00,RFC,WEST,ATSI,PAPWR,641.185,TRUE
12/1/2025 20:00,12/1/2025 15:00,RFC,MIDATL,PE,PE,4606.308,TRUE
12/1/2025 20:00,12/1/2025 15:00,RFC,MIDATL,PEP,PEPCO,2886.345,FALSE
12/1/2025 20:00,12/1/2025 15:00,RFC,MIDATL,PL,PLCO,5003.908,FALSE
12/1/2025 20:00,12/1/2025 15:00,RFC,MIDATL,PN,PN,2020.172,TRUE
12/1/2025 20:00,12/1/2025 15:00,RFC,MIDATL,PS,PS,5059.629,TRUE
12/1/2025 20:00,12/1/2025 15:00,RFC,MIDATL,RECO,RECO,158.988,FALSE
12/1/2025 20:00,12/1/2025 15:00,RFC,MIDATL,PEP,SMECO,402.665,TRUE
12/1/2025 20:00,12/1/2025 15:00,RFC,MIDATL,PL,UGI,135.781,TRUE
12/1/2025 20:00,12/1/2025 15:00,RFC,MIDATL,AE,VMEU,84.56,TRUE
12/1/2025 20:00,12/1/2025 15:00,RTO,RTO,RTO,RTO,99994.269,FALSE
12/1/2025 21:00,12/1/2025 16:00,RFC,MIDATL,AE,AECO,1072.071,FALSE
12/1/2025 21:00,12/1/2025 16:00,RFC,WEST,AEP,AEPAPT,4769.786,TRUE
12/1/2025 21:00,12/1/2025 16:00,RFC,WEST,AEP,AEPIMP,3886.135,TRUE
12/1/2025 21:00,12/1/2025 16:00,RFC,WEST,AEP,AEPKPT,721.358,TRUE
12/1/2025 21:00,12/1/2025 16:00,RFC,WEST,AEP,AEPOPT,8957.11,TRUE
12/1/2025 21:00,12/1/2025 16:00,RFC,WEST,AP,AP,6325.168,TRUE
12/1/2025 21:00,12/1/2025 16:00,RFC,MIDATL,BC,BC,3714.772,TRUE
12/1/2025 21:00,12/1/2025 16:00,RFC,WEST,CE,CE,12204.755,TRUE
12/1/2025 21:00,12/1/2025 16:00,RFC,WEST,DAY,DAY,2360.676,FALSE
12/1/2025 21:00,12/1/2025 16:00,RFC,WEST,DEOK,DEOK,3305.541,FALSE
12/1/2025 21:00,12/1/2025 16:00,SERC,SOUTH,DOM,DOM,16451.689,TRUE
12/1/2025 21:00,12/1/2025 16:00,RFC,MIDATL,DPL,DPLCO,2301.762,FALSE
12/1/2025 21:00,12/1/2025 16:00,RFC,WEST,DUQ,DUQ,1566.271,FALSE
12/1/2025 21:00,12/1/2025 16:00,RFC,MIDATL,DPL,EASTON,32.279,TRUE
12/1/2025 21:00,12/1/2025 16:00,SERC,WEST,EKPC,EKPC,1852.978,TRUE
12/1/2025 21:00,12/1/2025 16:00,RFC,MIDATL,JC,JC,2722.242,TRUE
12/1/2025 21:00,12/1/2025 16:00,RFC,MIDATL,ME,ME,2023.319,TRUE
12/1/2025 21:00,12/1/2025 16:00,RFC,WEST,ATSI,OE,7905.35,TRUE
12/1/2025 21:00,12/1/2025 16:00,RFC,WEST,OVEC,OVEC,41,TRUE
12/1/2025 21:00,12/1/2025 16:00,RFC,WEST,ATSI,PAPWR,644.87,TRUE
12/1/2025 21:00,12/1/2025 16:00,RFC,MIDATL,PE,PE,4813.68,TRUE
12/1/2025 21:00,12/1/2025 16:00,RFC,MIDATL,PEP,PEPCO,3036.094,FALSE
12/1/2025 21:00,12/1/2025 16:00,RFC,MIDATL,PL,PLCO,5282.883,FALSE
12/1/2025 21:00,12/1/2025 16:00,RFC,MIDATL,PN,PN,2076.287,TRUE
12/1/2025 21:00,12/1/2025 16:00,RFC,MIDATL,PS,PS,5412.675,TRUE
12/1/2025 21:00,12/1/2025 16:00,RFC,MIDATL,RECO,RECO,171.366,FALSE
12/1/2025 21:00,12/1/2025 16:00,RFC,MIDATL,PEP,SMECO,461.221,TRUE
12/1/2025 21:00,12/1/2025 16:00,RFC,MIDATL,PL,UGI,144.294,TRUE
12/1/2025 21:00,12/1/2025 16:00,RFC,MIDATL,AE,VMEU,91.261,TRUE
12/1/2025 21:00,12/1/2025 16:00,RTO,RTO,RTO,RTO,104348.893,FALSE
12/1/2025 22:00,12/1/2025 17:00,RFC,MIDATL,AE,AECO,1192.414,FALSE
12/1/2025 22:00,12/1/2025 17:00,RFC,WEST,AEP,AEPAPT,5098.708,TRUE
12/1/2025 22:00,12/1/2025 17:00,RFC,WEST,AEP,AEPIMP,4059.34,TRUE
12/1/2025 22:00,12/1/2025 17:00,RFC,WEST,AEP,AEPKPT,760.045,TRUE
12/1/2025 22:00,12/1/2025 17:00,RFC,WEST,AEP,AEPOPT,9273.915,TRUE
12/1/2025 22:00,12/1/2025 17:00,RFC,WEST,AP,AP,6769.026,TRUE
12/1/2025 22:00,12/1/2025 17:00,RFC,MIDATL,BC,BC,4044.278,TRUE
12/1/2025 22:00,12/1/2025 17:00,RFC,WEST,CE,CE,12577.3,TRUE
12/1/2025 22:00,12/1/2025 17:00,RFC,WEST,DAY,DAY,2450.777,FALSE
12/1/2025 22:00,12/1/2025 17:00,RFC,WEST,DEOK,DEOK,3443.568,FALSE
12/1/2025 22:00,12/1/2025 17:00,SERC,SOUTH,DOM,DOM,17553.645,TRUE
12/1/2025 22:00,12/1/2025 17:00,RFC,MIDATL,DPL,DPLCO,2524.46,FALSE
12/1/2025 22:00,12/1/2025 17:00,RFC,WEST,DUQ,DUQ,1632.533,FALSE
12/1/2025 22:00,12/1/2025 17:00,RFC,MIDATL,DPL,EASTON,35.57,TRUE
12/1/2025 22:00,12/1/2025 17:00,SERC,WEST,EKPC,EKPC,2107.719,TRUE
12/1/2025 22:00,12/1/2025 17:00,RFC,MIDATL,JC,JC,2949.142,TRUE
12/1/2025 22:00,12/1/2025 17:00,RFC,MIDATL,ME,ME,2139.86,TRUE
12/1/2025 22:00,12/1/2025 17:00,RFC,WEST,ATSI,OE,8179.251,TRUE
12/1/2025 22:00,12/1/2025 17:00,RFC,WEST,OVEC,OVEC,45,TRUE
12/1/2025 22:00,12/1/2025 17:00,RFC,WEST,ATSI,PAPWR,664.229,TRUE
12/1/2025 22:00,12/1/2025 17:00,RFC,MIDATL,PE,PE,5113.429,TRUE
12/1/2025 22:00,12/1/2025 17:00,RFC,MIDATL,PEP,PEPCO,3268.318,FALSE
12/1/2025 22:00,12/1/2025 17:00,RFC,MIDATL,PL,PLCO,5574.524,FALSE
12/1/2025 22:00,12/1/2025 17:00,RFC,MIDATL,PN,PN,2179.285,TRUE
12/1/2025 22:00,12/1/2025 17:00,RFC,MIDATL,PS,PS,5653.536,TRUE
12/1/2025 22:00,12/1/2025 17:00,RFC,MIDATL,RECO,RECO,180.796,FALSE
12/1/2025 22:00,12/1/2025 17:00,RFC,MIDATL,PEP,SMECO,525.077,TRUE
12/1/2025 22:00,12/1/2025 17:00,RFC,MIDATL,PL,UGI,155.591,TRUE
12/1/2025 22:00,12/1/2025 17:00,RFC,MIDATL,AE,VMEU,96.294,TRUE
12/1/2025 22:00,12/1/2025 17:00,RTO,RTO,RTO,RTO,110247.63,FALSE
12/1/2025 23:00,12/1/2025 18:00,RFC,MIDATL,AE,AECO,1230.251,FALSE
12/1/2025 23:00,12/1/2025 18:00,RFC,WEST,AEP,AEPAPT,5287.658,TRUE
12/1/2025 23:00,12/1/2025 18:00,RFC,WEST,AEP,AEPIMP,4087.632,TRUE
12/1/2025 23:00,12/1/2025 18:00,RFC,WEST,AEP,AEPKPT,787.137,TRUE
12/1/2025 23:00,12/1/2025 18:00,RFC,WEST,AEP,AEPOPT,9352.08,TRUE
12/1/2025 23:00,12/1/2025 18:00,RFC,WEST,AP,AP,6909.251,TRUE
12/1/2025 23:00,12/1/2025 18:00,RFC,MIDATL,BC,BC,4131.812,TRUE
12/1/2025 23:00,12/1/2025 18:00,RFC,WEST,CE,CE,12762.805,TRUE
12/1/2025 23:00,12/1/2025 18:00,RFC,WEST,DAY,DAY,2460.72,FALSE
12/1/2025 23:00,12/1/2025 18:00,RFC,WEST,DEOK,DEOK,3478.35,FALSE
12/1/2025 23:00,12/1/2025 18:00,SERC,SOUTH,DOM,DOM,17815.385,TRUE
12/1/2025 23:00,12/1/2025 18:00,RFC,MIDATL,DPL,DPLCO,2580.827,FALSE
12/1/2025 23:00,12/1/2025 18:00,RFC,WEST,DUQ,DUQ,1638.536,FALSE
12/1/2025 23:00,12/1/2025 18:00,RFC,MIDATL,DPL,EASTON,36.594,TRUE
12/1/2025 23:00,12/1/2025 18:00,SERC,WEST,EKPC,EKPC,2213.1,TRUE
12/1/2025 23:00,12/1/2025 18:00,RFC,MIDATL,JC,JC,2998.761,TRUE
12/1/2025 23:00,12/1/2025 18:00,RFC,MIDATL,ME,ME,2127.316,TRUE
12/1/2025 23:00,12/1/2025 18:00,RFC,WEST,ATSI,OE,8220.06,TRUE
12/1/2025 23:00,12/1/2025 18:00,RFC,WEST,OVEC,OVEC,42,TRUE
12/1/2025 23:00,12/1/2025 18:00,RFC,WEST,ATSI,PAPWR,670.84,TRUE
12/1/2025 23:00,12/1/2025 18:00,RFC,MIDATL,PE,PE,5163.401,TRUE
12/1/2025 23:00,12/1/2025 18:00,RFC,MIDATL,PEP,PEPCO,3224.911,FALSE
12/1/2025 23:00,12/1/2025 18:00,RFC,MIDATL,PL,PLCO,5609.491,FALSE
12/1/2025 23:00,12/1/2025 18:00,RFC,MIDATL,PN,PN,2200.406,TRUE
12/1/2025 23:00,12/1/2025 18:00,RFC,MIDATL,PS,PS,5663.918,TRUE
